sweep_id,rep,n,p,sigma,estimator,lambda,kappa,ISE,OpErr,OpErr2,RMSE,DiscErr,cell_label
3,21,40,40,0.1935873133509986,ols,0.0,2181349.63718116,3367.9627777765913,2.739134614794657,7.502858437966275,2.7448674707090572,0.00022146723862986637,"p=40,n=p"
3,22,40,40,0.1935873133509986,ols,0.0,457631.1503275383,682.9556210481564,1.2630203709506267,1.5952204574362587,1.2786872737053552,0.0002223958230949058,"p=40,n=p"
3,23,40,40,0.1935873133509986,ols,0.0,941482.3407651552,1230.604380810038,1.555762569646313,2.4203971731124994,1.5691487766973036,0.0002154173644909244,"p=40,n=p"
3,24,40,40,0.1935873133509986,ols,0.0,1253079.0573215517,1485.6172188708993,1.5889949079141217,2.524904817377008,1.5983353190599143,0.00021225912371427604,"p=40,n=p"
3,25,40,40,0.1935873133509986,ols,0.0,47683285.196917996,32523.226475705058,8.45486133161285,71.48468013680221,8.458997812391063,0.00022219071199381285,"p=40,n=p"
3,26,40,40,0.1935873133509986,ols,0.0,2064617.3666889127,1656.4283631811104,1.9600473927652287,3.84178578188577,1.9675843022459494,0.00022120577059141116,"p=40,n=p"
3,27,40,40,0.1935873133509986,ols,0.0,4356243.57905809,6444.611518890124,3.715148327177352,13.802327092928678,3.72015286915606,0.0002174763385426529,"p=40,n=p"
3,28,40,40,0.1935873133509986,ols,0.0,4755892.6054332405,2636.2518908800157,2.795397189202423,7.814245445400807,2.8001212597786274,0.00020422081942173461,"p=40,n=p"
3,29,40,40,0.1935873133509986,ols,0.0,2350964.48132263,2504.961608185624,2.4171252295244297,5.842494375203526,2.424413717215486,0.0002137474171909932,"p=40,n=p"
3,30,40,40,0.1935873133509986,ols,0.0,1302238.8297830205,1487.284306343926,1.8743509982162805,3.513191664514367,1.8840186397249987,0.00022231053984234786,"p=40,n=p"
3,31,40,40,0.1935873133509986,ols,0.0,6799080.582260874,7646.272675322486,3.9034403518040275,15.236846580091951,3.905871907904206,0.00021244644856063347,"p=40,n=p"
3,32,40,40,0.1935873133509986,ols,0.0,6241946.957391059,3187.0048490189747,2.638837639804052,6.963464089246621,2.6476494766196508,0.00021773994726210198,"p=40,n=p"
3,33,40,40,0.1935873133509986,ols,0.0,2675578.630310187,3732.402626524669,3.249201406059616,10.557309777139785,3.2538690848017398,0.00019796979119599483,"p=40,n=p"
3,34,40,40,0.1935873133509986,ols,0.0,1579778.1699391764,2428.285170536188,2.30759397066621,5.324989933455044,2.315545705474903,0.00019991570660157627,"p=40,n=p"
3,35,40,40,0.1935873133509986,ols,0.0,448638.3755379578,1188.6547991259158,1.785744817618951,3.1888845536529407,1.7970015034225018,0.00022108638962879717,"p=40,n=p"
3,36,40,40,0.1935873133509986,ols,0.0,895742.2907504407,907.7072991187302,1.4841340500124287,2.202653878406294,1.4971245640805506,0.00021842172479002314,"p=40,n=p"
3,37,40,40,0.1935873133509986,ols,0.0,420885.80609544774,729.9244690752157,1.5489465762395196,2.39923549604413,1.5614944852648316,0.00021491058695891717,"p=40,n=p"
3,38,40,40,0.1935873133509986,ols,0.0,1271290.2192040714,1453.1516471380046,2.017223445283475,4.069190428201332,2.0255044575677665,0.0002147342733547735,"p=40,n=p"
3,39,40,40,0.1935873133509986,ols,0.0,641599.6479744535,650.3551883811905,1.2269487798882734,1.505403308469323,1.2434579797220258,0.00021961658441548788,"p=40,n=p"
3,40,40,40,0.1935873133509986,ols,0.0,4217164.066896925,5221.988950349952,3.5041358468773103,12.278968033370564,3.510919886651754,0.0002056501845914647,"p=40,n=p"
3,41,40,40,0.1935873133509986,ols,0.0,5662434.138357128,5519.703887830737,3.459920274712262,11.971048307364976,3.4660386145280007,0.00021052420656669186,"p=40,n=p"
3,42,40,40,0.1935873133509986,ols,0.0,2946024.079764438,4024.4471874609626,3.5789989759646192,12.809233669955795,3.585176178828292,0.00020760628166133268,"p=40,n=p"
3,43,40,40,0.1935873133509986,ols,0.0,707486.6610619276,487.08650118647364,1.0089633258500954,1.0180069929104858,1.025675876293461,0.00022875772399182903,"p=40,n=p"
3,44,40,40,0.1935873133509986,ols,0.0,3713379.839311656,2103.749804194484,2.0920030544237456,4.376476779718281,2.1041192046502606,0.00022504772539158139,"p=40,n=p"
3,45,40,40,0.1935873133509986,ols,0.0,400590.5918857552,898.6908950275232,1.71652633200994,2.946462648483499,1.7281513568005265,0.00021878825238342582,"p=40,n=p"
3,46,40,40,0.1935873133509986,ols,0.0,3712581.4838349298,2972.239150273552,2.9076515734784842,8.454437672751906,2.9130650124835356,0.00021023741175302225,"p=40,n=p"
3,47,40,40,0.1935873133509986,ols,0.0,3265814.742207549,2414.1473617371616,2.631588496805084,6.925258016516842,2.6374053161856406,0.0002296312792730802,"p=40,n=p"
